source_notice_id,candidate_notice_id,source_date,candidate_date,buyer_key,buyer_key_type,gap_months,expected_end_date,abs_gap_to_expected_end,s_time,s_text,s_cpv,s_buyer,composite_score,gradient_boosting_score,transfer_score,candidate_rank,top1_top2_margin,n_candidates_for_source,confidence_tier,variant,threshold_used,model_name,benchmark_version,threshold_source,logistic_score
16-18277,16-94328,2016-02-05,2016-06-27,NAME:smirgeom est sarthe,NAME_FALLBACK,4.697766097240473,2016-08-05,1.281208935611038,0.7864651773981604,0.0240632989070875,0.1,0.6,0.2950384489670207,0.36553726415952426,0.36553726415952426,1,0.2950384489670207,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-183461,17-155110,2016-12-22,2017-11-03,NAME:commune de nantes,NAME_FALLBACK,10.38107752956636,2017-12-22,1.609724047306176,0.731712658782304,0.7585064200614761,0.1,0.6,0.5384054117170926,0.39595099077245866,0.39595099077245866,1,0.3166202554184395,2,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-184522,17-12394,2016-12-23,2017-01-26,NAME:sdegm,NAME_FALLBACK,1.1169513797634691,2017-04-23,2.8580814717477003,0.52365308804205,1.0,1.0,0.6,0.8409132720105124,0.9141409671662283,0.9141409671662283,1,0.8409132720105124,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-184750,17-58113,2016-12-28,2017-04-28,NAME:arafer,NAME_FALLBACK,3.975032851511169,2017-06-28,2.0039421813403417,0.6660096364432764,0.6812899016760514,1.0,0.6,0.7649538746974371,0.9524992654834284,0.9524992654834284,2,0.0287450722733244,3,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-18733,16-183509,2016-02-08,2016-12-23,NAME:ccrla,NAME_FALLBACK,10.4796320630749,2016-08-08,4.50065703022339,0.2498904949627682,0.2347279380277744,0.1,0.6,0.2346274020504131,0.25710324918471894,0.25710324918471894,1,0.2346274020504131,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-27384,16-43654,2016-03-15,2016-03-29,NAME:mindef dga do s2a,NAME_FALLBACK,0.4599211563731931,2016-08-15,4.566360052562418,0.2389399912395969,0.0984057934992707,1.0,0.6,0.4541770255346439,0.7792262493670288,0.7792262493670288,1,0.4541770255346439,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-30120,16-184210,2016-03-02,2016-12-25,NAME:gie sesam vitale,NAME_FALLBACK,9.789750328515112,2017-05-25,4.960578186596584,0.1732369689005694,0.4458896531712335,1.0,0.6,0.5593706208350739,0.9146060310254248,0.9146060310254248,1,0.2227746126050122,8,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-36374,17-17888,2016-03-14,2017-02-06,NAME:centre hospitalier de saumur,NAME_FALLBACK,10.808147174770038,2016-09-14,4.763469119579501,0.2060884800700831,0.0906682240850747,0.1,0.6,0.1732559984472969,0.27021941868022054,0.27021941868022054,1,0.1732559984472969,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-40204,16-56698,2016-03-22,2016-04-20,NAME:ch le mans,NAME_FALLBACK,0.9526938239159,2016-08-22,4.073587385019711,0.3210687691633814,0.2212191130585583,1.0,0.6,0.5176938818613408,0.8276059115455561,0.8276059115455561,1,0.1700504302625672,6,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-45870,16-70219,2016-03-30,2016-05-17,NAME:angers loire metropole,NAME_FALLBACK,1.5768725361366622,2016-09-30,4.467805519053877,0.2553657468243538,0.0771266674825798,1.0,0.6,0.4508357703249914,0.8490238826920968,0.8490238826920968,1,0.0338758581004445,12,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-48232,16-184210,2016-03-31,2016-12-25,NAME:gie sesam vitale,NAME_FALLBACK,8.83705650459921,2017-05-25,4.960578186596584,0.1732369689005694,0.4394993116622685,1.0,0.6,0.5571340013069364,0.916212627534603,0.916212627534603,1,0.2209306554799885,8,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-49315,16-153372,2016-04-05,2016-10-20,NAME:rectorat de l academie de nantes,NAME_FALLBACK,6.504599211563732,2016-10-05,0.4927726675427069,0.9178712220762156,0.8856946757810544,0.1,0.6,0.6294609420424229,0.6163496580081399,0.6163496580081399,1,0.6294609420424229,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-54252,16-145577,2016-04-15,2016-10-06,NAME:montrevault-sur-evre,NAME_FALLBACK,5.716162943495401,2016-10-15,0.2956636005256242,0.9507227332457292,0.909269244460772,0.1,0.6,0.6459249188727025,0.351051109229554,0.351051109229554,1,0.507966899064578,2,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-55219,16-105530,2016-04-18,2016-07-15,NAME:conseil departemental de la mayenne,NAME_FALLBACK,2.890932982917214,2016-10-19,3.1537450722733245,0.4743758212877792,1.0,1.0,0.6,0.8285939553219448,0.9314835763696513,0.9314835763696513,1,0.54587300550529,3,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-56502,16-173647,2016-04-22,2016-12-04,NAME:caf de la somme,NAME_FALLBACK,7.424441524310118,2016-10-22,1.4126149802890933,0.7645641699518178,0.2394946640791782,1.0,0.6,0.6349641749156669,0.9719953192709769,0.9719953192709769,1,0.6349641749156669,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-57562,16-70219,2016-04-25,2016-05-17,NAME:angers loire metropole,NAME_FALLBACK,0.7227332457293035,2016-10-25,5.289093298291721,0.1184844502847131,0.1126273011757576,1.0,0.6,0.4290406679826934,0.7449949192300906,0.7449949192300906,2,0.025890844372781,10,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-577,16-98551,2016-01-04,2016-07-01,NAME:cnieg,NAME_FALLBACK,5.88042049934297,2016-09-08,2.266754270696452,0.6222076215505914,0.0747933691662256,0.1,0.6,0.2717295845958268,0.2557965598429113,0.2557965598429113,1,0.2717295845958268,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-61061,16-127032,2016-04-29,2016-08-30,NAME:departement de la sarthe,NAME_FALLBACK,4.040735873850197,2016-10-29,1.971090670170828,0.6714848883048621,0.1773061344659657,1.0,0.6,0.5899283691393036,0.9499147344967109,0.9499147344967109,1,0.2437252626700592,6,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-68875,17-13004,2016-05-12,2017-01-26,NAME:centre hospitalier de cholet,NAME_FALLBACK,8.508541392904073,2016-11-12,2.463863337713535,0.5893561103810776,0.148775187358154,0.1,0.6,0.2894103431706233,0.2709754693224691,0.2709754693224691,1,0.2894103431706233,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-72442,17-93666,2016-05-22,2017-07-03,NAME:chu de nantes,NAME_FALLBACK,13.370565045992116,2017-06-17,0.5256241787122208,0.9123959702146298,0.0406924091896903,1.0,0.6,0.6023413357700491,0.8973474757119939,0.8973474757119939,1,0.0205321944809462,10,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-73358,16-166758,2016-05-23,2016-11-17,NAME:ville du mans,NAME_FALLBACK,5.847568988173456,2016-11-05,0.3942181340341655,0.9342969776609724,0.3115353076491565,1.0,0.6,0.7026116020924478,0.9494348649771845,0.9494348649771845,1,0.0768032021921101,2,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-79523,17-54834,2016-06-09,2017-04-22,NAME:commune de saint-nazaire,NAME_FALLBACK,10.413929040735871,2017-02-06,2.463863337713535,0.5893561103810776,0.0340548581806647,1.0,0.6,0.5192582279585021,0.9147189502949689,0.9147189502949689,1,0.2102030789537251,8,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-81005,16-158508,2016-06-04,2016-10-31,NAME:arafer,NAME_FALLBACK,4.894875164257556,2016-12-04,1.1169513797634691,0.8138414367060884,0.3420861055993441,1.0,0.6,0.6831904961362927,0.9532640181488614,0.9532640181488614,1,0.376430506201852,8,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-81774,16-139147,2016-06-05,2016-09-25,NAME:gie sesam vitale,NAME_FALLBACK,3.679369250985545,2016-12-05,2.33245729303548,0.61125711782742,0.0811073598556653,1.0,0.6,0.5412018554063378,0.9402208981982266,0.9402208981982266,1,0.1845815831681013,5,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-82345,17-56105,2016-06-07,2017-05-07,NAME:centre hospitalier de saint-nazaire,NAME_FALLBACK,10.972404730617608,2016-12-07,4.960578186596584,0.1732369689005694,0.0353411570922762,0.1,0.6,0.145678647207439,0.3141716068131139,0.3141716068131139,1,0.145678647207439,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-86436,17-16255,2016-06-15,2017-02-06,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,7.752956636005256,2017-03-04,0.8541392904073587,0.8576434515987735,0.0,0.1,0.6,0.3044108628996934,0.2820759239544035,0.2820759239544035,1,0.3044108628996934,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-88869,17-3608,2016-06-15,2017-01-09,NAME:greta loire atlantique,NAME_FALLBACK,6.83311432325887,2016-12-15,0.8212877792378449,0.8631187034603591,0.0,0.1,0.6,0.3057796758650898,0.2863511948555091,0.2863511948555091,1,0.3057796758650898,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
16-95746,16-133646,2016-06-28,2016-09-13,NAME:g c s m s estuaire,NAME_FALLBACK,2.5295663600525624,2016-10-28,1.4783180026281209,0.7536136662286466,1.0,1.0,0.6,0.8984034165571615,0.9662214594797502,0.9662214594797502,1,0.8984034165571615,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-102039,18-21245,2017-07-17,2018-02-14,NAME:departement de la sarthe,NAME_FALLBACK,6.964520367936925,2018-01-17,0.9198423127463864,0.8466929478756022,0.5091218126321245,1.0,0.6,0.7498658713901443,0.9526416130029707,0.9526416130029707,1,0.3865847384638585,4,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-102187,18-46346,2017-07-19,2018-04-06,SIRET:19490970100303,RAW_SIRET,8.5742444152431,2018-05-10,1.1169513797634691,0.8138414367060884,0.9999999999999998,1.0,1.0,0.953460359176522,0.9341156477209052,0.9341156477209052,1,0.6176457056502949,4,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-102482,17-159373,2017-07-18,2017-11-12,NAME:chu de nantes,NAME_FALLBACK,3.843626806833114,2018-01-18,2.2010512483574245,0.6331581252737626,0.0343829381488488,0.8,0.6,0.4703235596705377,0.8855521216097,0.8855521216097,1,0.0973137656675097,5,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-102708,18-31687,2017-07-18,2018-03-08,NAME:conseil regional des pays de la loire,NAME_FALLBACK,7.654402102496714,2018-01-18,1.609724047306176,0.731712658782304,0.2450049122501733,1.0,0.6,0.6286798839831367,0.9366977490096015,0.9366977490096015,1,0.2705038624918042,15,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-104238,17-161917,2017-07-20,2017-11-18,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,3.975032851511169,2018-01-20,2.0696452036793693,0.6550591327201052,0.0084461878507903,1.0,0.6,0.5267209489278029,0.9487336088036668,0.9487336088036668,1,0.0518514470998318,12,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-106009,18-61655,2017-07-26,2018-05-05,NAME:nantes metropole,NAME_FALLBACK,9.296977660972404,2018-06-09,1.149802890932983,0.8083661848445028,0.0622592166711997,1.0,0.6,0.5838822720460457,0.9188477768413033,0.9188477768413033,1,0.1313435725660719,25,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-110921,18-61507,2017-08-04,2018-05-03,NAME:ecole centrale de nantes,NAME_FALLBACK,8.935611038107753,2018-07-06,2.102496714848883,0.6495838808585195,0.4538778611384422,0.2,0.6,0.4412532216130846,0.751000400054967,0.751000400054967,1,0.4412532216130846,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-111330,18-61655,2017-08-11,2018-05-05,NAME:nantes metropole,NAME_FALLBACK,8.771353482260183,2018-07-31,2.8580814717477003,0.52365308804205,0.0876735783370829,1.0,0.6,0.5215990244284916,0.9164148862909856,0.9164148862909856,1,0.157286888840234,23,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-129614,18-61655,2017-12-21,2018-05-05,NAME:nantes metropole,NAME_FALLBACK,4.434954007884363,2018-06-21,1.5440210249671484,0.7426631625054753,0.0955687746091061,1.0,0.6,0.5791148617395561,0.9417609793138759,0.9417609793138759,1,0.1816022661546999,24,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-134974,18-73911,2017-09-25,2018-06-07,NAME:ville de bouchemaine,NAME_FALLBACK,8.377135348226018,2018-03-25,2.431011826544021,0.5948313622426631,0.5278759841311622,0.1,0.6,0.4234644350065725,0.5351223228708686,0.5351223228708686,1,0.4234644350065725,1,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-136551,18-87219,2017-09-30,2018-06-24,NAME:dir interdepartementale routes ouest,NAME_FALLBACK,8.771353482260183,2018-07-31,1.2155059132720103,0.7974156811213315,0.5300027790858282,1.0,0.6,0.7448548929603727,0.9320137336708857,0.9320137336708857,1,0.5908769755895815,2,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-139193,17-159853,2017-10-04,2017-11-13,NAME:angers loire metropole,NAME_FALLBACK,1.314060446780552,2018-04-04,4.664914586070959,0.22251423565484,0.1410946318206214,0.8,0.6,0.4050116800509275,0.6148984656292993,0.6148984656292993,1,0.1049859781264856,12,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-142028,18-54467,2017-10-11,2018-04-21,NAME:universite de nantes,NAME_FALLBACK,6.307490144546649,2018-05-22,1.0183968462549278,0.8302671922908453,0.0129361230757208,1.0,0.6,0.5720944411492137,0.951041324612595,0.951041324612595,2,0.2028311560091373,8,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-144102,18-10415,2017-10-14,2018-01-23,NAME:universite de nantes,NAME_FALLBACK,3.3180026281208934,2018-07-14,5.650459921156373,0.0582566798072711,0.0,1.0,0.6,0.3745641699518178,0.8612680286214289,0.8612680286214289,1,0.0727770477441962,8,HIGH,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-159373,18-120601,2017-11-12,2018-08-28,NAME:chu de nantes,NAME_FALLBACK,9.494086727989488,2018-10-14,1.5440210249671484,0.7426631625054753,0.3062870657521602,1.0,0.6,0.652866263639625,0.9342085359653557,0.9342085359653557,2,0.0027376259307927,5,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-161606,18-55179,2017-11-23,2018-04-27,NAME:carene,NAME_FALLBACK,5.091984231274639,2018-03-23,1.149802890932983,0.8083661848445028,0.1247095529549985,0.2,0.6,0.3657398897453752,0.2639571512570136,0.2639571512570136,1,0.0932973905353717,2,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-161917,18-149893,2017-11-18,2018-10-26,NAME:conseil departemental loire-atlantique,NAME_FALLBACK,11.23521681997372,2018-05-18,5.289093298291721,0.1184844502847131,0.0833771083708082,1.0,0.6,0.4188031005009611,0.869311085293763,0.869311085293763,2,0.0051661713026252,9,POTENTIAL,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-16255,18-8280,2017-02-06,2018-01-20,NAME:la roche-sur-yon agglomeration,NAME_FALLBACK,11.4323258869908,2017-08-06,5.486202365308804,0.0856329391151993,0.0058868533982202,0.1,0.6,0.1134686334681769,0.32076493073014467,0.32076493073014467,1,0.1134686334681769,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
17-170763,18-82638,2017-12-04,2018-06-15,NAME:ville de la roche sur yon,NAME_FALLBACK,6.340341655716163,2018-06-04,0.3613666228646517,0.939772229522558,0.2722396072784689,0.1,0.6,0.4202269199281036,0.24411104632706995,0.24411104632706995,1,0.4202269199281036,1,MEDIUM,gradient_boosting_synthetic_v0_4_transfer,0.2309637726207583,gradient_boosting,v0_4_population_alias_revision,central_calibration_worlds_005_006_rank1_f1_max,
